time_proper_Myr,radiation_pressure_proper_cgs_dyn_cm2,gas_pressure_proper_cgs_dyn_cm2,pressure_ratio
5.892556441822448532e-01,2.045074088951253162e-54,2.716579845372844586e-12,7.528120671419364935e-43
5.895880545045736332e-01,2.044081600720654927e-54,2.716584843975995085e-12,7.524453378488765026e-43
5.899205202810623438e-01,2.042971965279084794e-54,2.716588737922405270e-12,7.520357928162179492e-43
5.902530415946388720e-01,2.041706046327407167e-54,2.716592033175883262e-12,7.515688853510007305e-43
5.905856185277714721e-01,2.040232694326465459e-54,2.716595300985347471e-12,7.510256288768680975e-43
5.909182511624573308e-01,2.038517446429399092e-54,2.716599079508251698e-12,7.503931889715590835e-43
5.912509395802109102e-01,2.037016985346615655e-54,2.716603810437662367e-12,7.498395524294134240e-43
5.915836838620521787e-01,2.035696567363916856e-54,2.716609781758294154e-12,7.493518506166668102e-43
5.919164840884943990e-01,2.034524769016154219e-54,2.716617100113845308e-12,7.489184872357953949e-43
5.922493403395321376e-01,2.033473091220011030e-54,2.716625671084095309e-12,7.485289978904360127e-43
5.925822526946294966e-01,2.032514898852652694e-54,2.716635185064770253e-12,7.481736635183105944e-43
5.929152212327072347e-01,2.031624077886111518e-54,2.716645184457355249e-12,7.478429974991100727e-43
5.932482460321309992e-01,2.030773904467490218e-54,2.716655077632756595e-12,7.475273254921524006e-43
5.935813271706982253e-01,2.029936421904724369e-54,2.716664186134700283e-12,7.472165430917467417e-43
5.939144647256263676e-01,2.029081842571986544e-54,2.716671977072500524e-12,7.468998317413850554e-43
5.942476587735392446e-01,2.028178807667804035e-54,2.716678388561225440e-12,7.465656649707232152e-43
5.945809093904558251e-01,2.027194376947652538e-54,2.716683328662122435e-12,7.462019424788752548e-43
5.949142166517762398e-01,2.026093391107934226e-54,2.716687291317204527e-12,7.457955862581330607e-43
5.952475806322693463e-01,2.024837307543631501e-54,2.716690607475674424e-12,7.453323179208444564e-43
5.955810014060605173e-01,2.023365868295122971e-54,2.716693998893841513e-12,7.447897588462220658e-43
5.959144790466180952e-01,2.021686097329105781e-54,2.716697879751539010e-12,7.441703814021466753e-43
5.962480136267407360e-01,2.020215312278833339e-54,2.716702695965393715e-12,7.436276760350251806e-43
5.965816052185446416e-01,2.018919776022917191e-54,2.716708729407616257e-12,7.431491474108623030e-43
5.969152538934505703e-01,2.017768900886802451e-54,2.716716079050121359e-12,7.427235096250101013e-43
5.972489597221708468e-01,2.016734855803981246e-54,2.716724645292889565e-12,7.423405457370367426e-43
5.975827227746965953e-01,2.015791548745782347e-54,2.716734118480584317e-12,7.419907362422255620e-43
5.979165431202847492e-01,2.014913345918514936e-54,2.716744047224765332e-12,7.416647688901015559e-43
5.982504208274451729e-01,2.014074000144185251e-54,2.716753853621901503e-12,7.413531400568649540e-43
5.985843559639276723e-01,2.013246071073915784e-54,2.716762877525028870e-12,7.410459292302989564e-43
5.989183485967091158e-01,2.012400319902866390e-54,2.716770661124236197e-12,7.407324985871674727e-43
5.992523987919811113e-01,2.011506033991551473e-54,2.716777010043436304e-12,7.404015959187578701e-43
5.995865066151364609e-01,2.010530856046754389e-54,2.716782007307077660e-12,7.400412880530035363e-43
5.999206721307569490e-01,2.009440257318544650e-54,2.716785979178396112e-12,7.396387763773113218e-43
5.999999999999999778e-01,2.009171658810365913e-54,2.716784344146912948e-12,7.395403551772373768e-43
6.003342369434384596e-01,2.007885950922542072e-54,2.716788819999339289e-12,7.390658913720906001e-43
6.006685317207663966e-01,2.006337898291358897e-54,2.716792604688931529e-12,7.384950528901639936e-43
6.010028843938607368e-01,2.004737549480338884e-54,2.716796939842159627e-12,7.379048172797228690e-43
6.013372950237342307e-01,2.003333675083336791e-54,2.716802175209094880e-12,7.373866575063210703e-43
6.016717636705255501e-01,2.002094122495450645e-54,2.716808613683932967e-12,7.369286568112925231e-43
6.020062903934869647e-01,2.000989710817093537e-54,2.716816320909224353e-12,7.365200567359045459e-43
6.023408752509701314e-01,1.999993596040388513e-54,2.716825143858676174e-12,7.361510182432352376e-43
6.026755183004119942e-01,1.999080275674985162e-54,2.716834763941968637e-12,7.358122408498764853e-43
6.030102195983230162e-01,1.998224450211581292e-54,2.716844685315967567e-12,7.354945466745328140e-43
6.033449792002757439e-01,1.997400037108008469e-54,2.716854337825168172e-12,7.351884896070356192e-43
6.036797971608932611e-01,1.996579731190196129e-54,2.716863078709300368e-12,7.348841930373284636e-43
6.040146735338373096e-01,1.995734468513538820e-54,2.716870535113968666e-12,7.345710598719495665e-43
6.043496083717969647e-01,1.994833778304689474e-54,2.716876585163601380e-12,7.342379073080226770e-43
6.046846017264769779e-01,1.993845463680268956e-54,2.716881373215822327e-12,7.338728452910934839e-43
6.050196536485872301e-01,1.992734939762769995e-54,2.716885263291435181e-12,7.334630456012057847e-43
6.053547641878315178e-01,1.991463767843388497e-54,2.716888751596107024e-12,7.329942260880027354e-43
6.056899333928958962e-01,1.989931174297566176e-54,2.716892367307141044e-12,7.324291526019835547e-43
6.060251613114387981e-01,1.988359301168635145e-54,2.716896596244723936e-12,7.318494579134634485e-43
6.063604479900795985e-01,1.986979254581814235e-54,2.716901811624146696e-12,7.313401044088562713e-43
6.066957934743884007e-01,1.985759650459964952e-54,2.716908235486033489e-12,7.308894811107701598e-43
6.070311978088757110e-01,1.984671956685061028e-54,2.716915911759926759e-12,7.304870747359484528e-43
6.073666610369817809e-01,1.983689932222024691e-54,2.716924739307323407e-12,7.301232542524398615e-43
6.077021832010671698e-01,1.982788681263118543e-54,2.716934251555393029e-12,7.297889818747029817e-43
6.080377643424020873e-01,1.981943397289192888e-54,2.716944139912194273e-12,7.294752100988152884e-43
6.083734045011575109e-01,1.981128532249419113e-54,2.716953737699704529e-12,7.291727145588912361e-43
6.087091037163941953e-01,1.980317346393573882e-54,2.716962437071176282e-12,7.288718163245242176e-43
6.090448620260547896e-01,1.979481368459135156e-54,2.716969881842760551e-12,7.285621315450760395e-43
6.093806794669539562e-01,1.978590732207960489e-54,2.716975955372599961e-12,7.282326986720133864e-43
6.097165560747691559e-01,1.977613846955881463e-54,2.716980798176846329e-12,7.278718525662396256e-43
6.100524918840315447e-01,1.976516740786290763e-54,2.716984764246069143e-12,7.274669945875646234e-43
6.103884869281179792e-01,1.975261637067636110e-54,2.716988337118645471e-12,7.270040912882211718e-43
6.107245412392418027e-01,1.973749416647466167e-54,2.716992033779710446e-12,7.264465232537721652e-43
6.110606548484442957e-01,1.972201084938240534e-54,2.716996329814555615e-12,7.258755057180552300e-43
6.113968277855869049e-01,1.970840798602381241e-54,2.717001591151492224e-12,7.253734429235719633e-43
6.117330600793432493e-01,1.969637907721634138e-54,2.717008035530049206e-12,7.249289961475532628e-43
6.120693517571900166e-01,1.968564475689099776e-54,2.717015705852583148e-12,7.245318720273558641e-43
6.124057028454000795e-01,1.967594782431849288e-54,2.717024446709264904e-12,7.241726458570917790e-43
6.127421133690343913e-01,1.966704324537899611e-54,2.717033950004843978e-12,7.238423813343935034e-43
6.130785833519339922e-01,1.965868760231605496e-54,2.717043741900916342e-12,7.235322456959162218e-43
6.134151128167130151e-01,1.965063000071716103e-54,2.717053281922006796e-12,7.232331486269777104e-43
6.137517017847502476e-01,1.964260813231425954e-54,2.717061959065762240e-12,7.229355983868765050e-43
6.140883502761822488e-01,1.963434290300223090e-54,2.717069417253655436e-12,7.226294175011592519e-43
6.144250583098954666e-01,1.962554149358069984e-54,2.717075538968291045e-12,7.223038598710720102e-43
6.147618259035184662e-01,1.961589398007371576e-54,2.717080457931781001e-12,7.219474831085852706e-43
6.150986530734151581e-01,1.960506682844267834e-54,2.717084516742903550e-12,7.215479204873682518e-43
6.154355398346761374e-01,1.959268912248219119e-54,2.717088185985810195e-12,7.210913956910677390e-43
6.157724862011118017e-01,1.957779355205665007e-54,2.717091970919667496e-12,7.205421738238053588e-43
6.161094921852444672e-01,1.956252077188044770e-54,2.717096337897311762e-12,7.199789164273564227e-43
6.164465577982999323e-01,1.954909488334054656e-54,2.717101646903646829e-12,7.194833842752366376e-43
6.167836830502004819e-01,1.953721613458678454e-54,2.717108112959995262e-12,7.190444885648330707e-43
6.171208679495567839e-01,1.952661062785201766e-54,2.717115779641881954e-12,7.186521374670917362e-43
6.174581125036590068e-01,1.951702545179764658e-54,2.717124554954444969e-12,7.182970473771625671e-43
6.177954167184701584e-01,1.950822019036241868e-54,2.717133983430093707e-12,7.179704905731354412e-43
6.181327805986166490e-01,1.949995533301261974e-54,2.717143784413204733e-12,7.176637263317971765e-43
6.184702041473818523e-01,1.949198487406157749e-54,2.717153258028587810e-12,7.173678855422330730e-43
6.188076873666963351e-01,1.948405119728386417e-54,2.717161985712874713e-12,7.170735973686171957e-43
6.191452302571315292e-01,1.947588075047899391e-54,2.717169498510416078e-12,7.167709177199250020e-43
6.194828328178912935e-01,1.946718641478811707e-54,2.717175697173466778e-12,7.164493056168135907e-43
6.198204950468046981e-01,1.945766411728238199e-54,2.717180714040356054e-12,7.160975350936261921e-43
6.201582169403184741e-01,1.944698643689736620e-54,2.717184881816260999e-12,7.157034682122301521e-43
6.204959984934904638e-01,1.943478934436401835e-54,2.717188658929982677e-12,7.152535868458009302e-43
6.208338396999837361e-01,1.942013471756651324e-54,2.717192539777546807e-12,7.147132355646911688e-43
6.211717405520595925e-01,1.940505271010668465e-54,2.717196982588942725e-12,7.141570093905215672e-43
6.215097010405730149e-01,1.939178751237324522e-54,2.717202342590937111e-12,7.136674074070822021e-43
6.218477211549675587e-01,1.938004559405294287e-54,2.717208833362235403e-12,7.132335710123667922e-43
6.221858008832713560e-01,1.936955821627814264e-54,2.717216489900901421e-12,7.128456009401210252e-43
6.225239402120936738e-01,1.936007678300063454e-54,2.717225194608457548e-12,7.124943792444981186e-43
6.228621391266222496e-01,1.935136443250045400e-54,2.717234635084047744e-12,7.121712708443336340e-43
6.232003976106212928e-01,1.934318602315556000e-54,2.717244365045693910e-12,7.118677389484725213e-43
6.235387156464308189e-01,1.933529968796080010e-54,2.717253871797975946e-12,7.115750165503252161e-43
6.238770932149656501e-01,1.932745300025719252e-54,2.717262577534795576e-12,7.112839649744779345e-43
6.242155302957161922e-01,1.931937772147196491e-54,2.717270130583604303e-12,7.109848043456256572e-43
6.245540268667494344e-01,1.931079222317246936e-54,2.717276409888171418e-12,7.106672016472258377e-43
6.248925829047105029e-01,1.930139817188911995e-54,2.717281532791246078e-12,7.103201467704502424e-43
6.252311983848253263e-01,1.929087423613763933e-54,2.717285817627840880e-12,7.099317308099134315e-43
6.255698732809035212e-01,1.927886341852409606e-54,2.717289708904893588e-12,7.094886995429630977e-43
6.259086075653416126e-01,1.926446138969281593e-54,2.717293690818502543e-12,7.089576461604332618e-43
6.262474012091269193e-01,1.924955501565075612e-54,2.717298213317226093e-12,7.084078928588138129e-43
6.265862541818417730e-01,1.923643779232916319e-54,2.717303627589352608e-12,7.079237519509260436e-43
6.269251664516674039e-01,1.922482212085758270e-54,2.717310146649279096e-12,7.074945841042013881e-43
6.272641379853889365e-01,1.921444404765475227e-54,2.717317808453101578e-12,7.071106658147225182e-43
6.276031687483993871e-01,1.920505904298965608e-54,2.717326501541313841e-12,7.067630272658151099e-43
6.279422587047039928e-01,1.919643403776595913e-54,2.717335923364936440e-12,7.064431700440847667e-43
6.282814078169249861e-01,1.918833781655715386e-54,2.717345639926869798e-12,7.061426980291530518e-43
6.286206160463051473e-01,1.918053283615788874e-54,2.717355151241306963e-12,7.058529992811608020e-43
6.289598833527116906e-01,1.917277139560191557e-54,2.717363895325132096e-12,7.055651040549317378e-43
6.292992096946402603e-01,1.916479069992514189e-54,2.717371460322268715e-12,7.052694480589076148e-43
6.296385950292169298e-01,1.915631414845757818e-54,2.717377879231776309e-12,7.049558434571939650e-43
6.299780393122020872e-01,1.914704929387603956e-54,2.717383077087515925e-12,7.046135473250167094e-43
6.303175424979921004e-01,1.913668047203596453e-54,2.717387534152512938e-12,7.042308184432085661e-43
6.306571045396212050e-01,1.912485786263417104e-54,2.717391505040905754e-12,7.037947173661411306e-43
6.309967253887632799e-01,1.911071524674489690e-54,2.717395579965426260e-12,7.032732145309533965e-43
6.313364049957329582e-01,1.909597276277356766e-54,2.717400182791859428e-12,7.027295016648724938e-43
6.316761433094857381e-01,1.908299377577376069e-54,2.717405654872081431e-12,7.022504623687503855e-43
6.320159402776193147e-01,1.907149628855827928e-54,2.717412207245145625e-12,7.018256647890956185e-43
6.323557958463732476e-01,1.906122089061372019e-54,2.717419880799616796e-12,7.014455522789817422e-43
6.326957099606286272e-01,1.905192694110277817e-54,2.717428570456023910e-12,7.011012965800086901e-43
6.330356825639084084e-01,1.904338502733536267e-54,2.717437983663840282e-12,7.007845309374728658e-43
6.333757135983762998e-01,1.903536773903122628e-54,2.717447698564486393e-12,7.004869955394840599e-43
6.337158030048368751e-01,1.902764172939060596e-54,2.717457227388503838e-12,7.002002290088042584e-43
6.340559507227345737e-01,1.901996386999817819e-54,2.717466023600708741e-12,6.999154250619208211e-43
6.343961566901537008e-01,1.901207618162661770e-54,2.717473733328169781e-12,6.996231812088932431e-43
6.347364208438180944e-01,1.900370757606190892e-54,2.717480227772964249e-12,6.993135545878790669e-43
6.350767431190904588e-01,1.899457075104640193e-54,2.717485605234108767e-12,6.989759472676226980e-43
6.354171234499730314e-01,1.898435615204100627e-54,2.717490158817123380e-12,6.985988924539314077e-43
6.357575617691076930e-01,1.897272029503947440e-54,2.717494307814806632e-12,6.981696425445626825e-43
6.360980580077763014e-01,1.895883801962051551e-54,2.717498515883516089e-12,6.976577138426365145e-43
6.364386120959022453e-01,1.894424985874561176e-54,2.717503219213049207e-12,6.971196841574156402e-43
6.367792239620511108e-01,1.893140133534309400e-54,2.717508762671782443e-12,6.966454568753714970e-43
6.371198935334327906e-01,1.892001578329542114e-54,2.717515359836620261e-12,6.962247964785344146e-43
6.374606207359034826e-01,1.890983806380242285e-54,2.717523056232175493e-12,6.958483027562889017e-43
6.378014054939681321e-01,1.890063118208518199e-54,2.717531753785523647e-12,6.955072799335863741e-43
6.381422477307834296e-01,1.889216916726185277e-54,2.717541170021827975e-12,6.951934850396436266e-43
6.384831473681613634e-01,1.888422821051151291e-54,2.717550894936627119e-12,6.948987872019924345e-43
6.388241043265724395e-01,1.887657895245685696e-54,2.717560452477751510e-12,6.946148680978201148e-43
6.391651185251505662e-01,1.886898261035656520e-54,2.717569311171211599e-12,6.943330767237894314e-43
6.395061898816970514e-01,1.886118603456561012e-54,2.717577115023983884e-12,6.940441884902740808e-43
6.398473183126857089e-01,1.885292309270360451e-54,2.717583731035610528e-12,6.937384440964097563e-43
6.401885037332680772e-01,1.884391169971453857e-54,2.717589248113049063e-12,6.934054406050788588e-43
6.405297460572796364e-01,1.883384789760371496e-54,2.717593947192494670e-12,6.930339213133985655e-43
6.408710451972443600e-01,1.882239474086007454e-54,2.717598234165596423e-12,6.926113839869802590e-43
6.412124010643827088e-01,1.880876918636960411e-54,2.717602566264057021e-12,6.921088984776165656e-43
6.415538135686165155e-01,1.879433125327520437e-54,2.717607371047064874e-12,6.915764011205912387e-43
6.418952826185765348e-01,1.878160987586867762e-54,2.717612990726131896e-12,6.911068625282928875e-43
6.422368081216091040e-01,1.877033382852061046e-54,2.717619579865412995e-12,6.906902631843044936e-43
6.425783899837833602e-01,1.876025190882415316e-54,2.717627285416559080e-12,6.903173223751532156e-43
